Outcome,Feature,rho,pVal
GA_AT_SAMPLE,223.1703_10.14,-0.00654230289436164,0.0356362599761948
GA_AT_SAMPLE,257.2122_10.09,0.153640167606845,1.71056647002451
GA_AT_SAMPLE,625.3593_10.01,-0.324761532141514,6.34710631854686
GA_AT_SAMPLE,299.2225_10,-0.0268416027582989,0.16438742258248
GA_AT_SAMPLE,285.2069_10,0.046571731521283,0.317673090265806
GA_AT_SAMPLE,449.3255_9.99,-0.0466311317559419,0.318178586032223
GA_AT_SAMPLE,267.1964_9.97,0.114921439239775,1.08969135634766
GA_AT_SAMPLE,333.2069_9.94,-0.249270163423208,3.88989946234767
GA_AT_SAMPLE,367.1582_9.94,-0.175650875870997,2.12782734191724
GA_AT_SAMPLE,397.2052_9.93,-0.149864357608648,1.64376925296603
GA_AT_SAMPLE,309.207_9.92,-0.168022327701848,1.97776652501077
GA_AT_SAMPLE,257.2122_9.8,0.163342368230195,1.88858213812821
GA_AT_SAMPLE,197.1546_9.79,0.117412353998096,1.12544395929295
GA_AT_SAMPLE,369.1732_9.78,-0.138555429326492,1.45190168177488
GA_AT_SAMPLE,327.2176_9.78,-0.0863421361741178,0.718954804702578
GA_AT_SAMPLE,199.134_9.72,0.163790304425983,1.89702434283131
GA_AT_SAMPLE,267.1964_9.71,0.129791460278452,1.31154476849081
GA_AT_SAMPLE,407.28_9.65,0.168691310672515,1.99069297549271
GA_AT_SAMPLE,287.2225_9.63,0.141089677042883,1.4938372848718
GA_AT_SAMPLE,397.1688_9.6,-0.0327188177793482,0.207048764357312
GA_AT_SAMPLE,387.2539_9.58,0.0694086873117971,0.532385702391784
GA_AT_SAMPLE,495.2961_9.57,0.210705778288817,2.89414339438723
GA_AT_SAMPLE,241.1808_9.55,0.0385429620989399,0.251811754922244
GA_AT_SAMPLE,283.1915_9.54,-0.0691574535324199,0.529796558987448
GA_AT_SAMPLE,281.1392_9.52,0.00862277176893239,0.0475502480270045
GA_AT_SAMPLE,249.1859_9.51,-0.180738359903384,2.23116427618408
GA_AT_SAMPLE,257.1758_9.42,-0.00657005546301376,0.0357933205426854
GA_AT_SAMPLE,567.3174_9.4,-0.0181993555025931,0.106117616266396
GA_AT_SAMPLE,185.1546_9.37,0.183996121953408,2.29871911133726
GA_AT_SAMPLE,227.1652_9.3,0.214659302103822,2.98869618357345
GA_AT_SAMPLE,567.2994_9.29,-0.0519201870764339,0.364276992380826
GA_AT_SAMPLE,229.1807_9.24,0.174279314714979,2.10041641022576
GA_AT_SAMPLE,213.1495_9.23,0.145214585141494,1.56340077043276
GA_AT_SAMPLE,395.2072_9.21,-0.0577009984379547,0.417152138168452
GA_AT_SAMPLE,257.2121_9.18,0.0937993000596609,0.80880369307501
GA_AT_SAMPLE,257.1759_9.18,0.00180635139823485,0.00956511964890272
GA_AT_SAMPLE,281.1757_9.16,-0.148701671048275,1.62347791644542
GA_AT_SAMPLE,215.1652_9.16,-0.00419745428684168,0.022547027727991
GA_AT_SAMPLE,223.1338_9.12,0.0504449189533472,0.351201453615788
GA_AT_SAMPLE,241.1808_9.12,0.161813542518481,1.85991778407766
GA_AT_SAMPLE,269.1757_9.11,-0.119620874198202,1.15761500123403
GA_AT_SAMPLE,183.1389_9.03,0.101275939431977,0.903721864142513
GA_AT_SAMPLE,309.207_9.03,0.0327071324872842,0.206961460245084
GA_AT_SAMPLE,249.1859_9.02,0.132866639639975,1.35997431892874
GA_AT_SAMPLE,331.2489_9.02,0.131180549372566,1.33331157434306
GA_AT_SAMPLE,329.2333_9.01,0.0643236377152567,0.480980264453906
GA_AT_SAMPLE,325.2015_9.01,0.132184023828567,1.34914785798696
GA_AT_SAMPLE,413.2001_9.01,0.0251521042807046,0.152582515445509
GA_AT_SAMPLE,169.0869_8.92,0.0792739951368738,0.638166062208458
GA_AT_SAMPLE,253.1808_8.91,0.188802185201919,2.40036717174995
GA_AT_SAMPLE,385.2382_8.88,-0.0879809983861012,0.738292063177565
GA_AT_SAMPLE,171.139_8.87,0.175994131325379,2.13471707179732
GA_AT_SAMPLE,227.1652_8.86,0.181028057769139,2.23712773630147
GA_AT_SAMPLE,448.3065_8.86,-0.0293924046384478,0.182596954928784
GA_AT_SAMPLE,215.1652_8.84,0.138829546802828,1.45640830467449
GA_AT_SAMPLE,267.1599_8.79,-0.122396131063414,1.19867323151585
GA_AT_SAMPLE,327.2175_8.76,0.0357034361273751,0.229675245218628
GA_AT_SAMPLE,169.1233_8.74,0.110428444441147,1.02662008251939
GA_AT_SAMPLE,413.2001_8.72,0.104843848608868,0.950746642866083
GA_AT_SAMPLE,491.2282_8.7,-0.0281338013057154,0.17355376208994
GA_AT_SAMPLE,157.1233_8.66,0.192442640567041,2.47894966388563
GA_AT_SAMPLE,193.1233_8.65,-0.0410908426560728,0.27218589928023
GA_AT_SAMPLE,211.1339_8.64,-0.0135150140464159,0.0766964866104331
GA_AT_SAMPLE,227.1652_8.6,0.213183547093566,2.95320498792066
GA_AT_SAMPLE,265.1441_8.58,-0.138456591231117,1.45027847962949
GA_AT_SAMPLE,201.1496_8.57,0.202394614308259,2.7008280026615
GA_AT_SAMPLE,277.1434_8.57,-0.0604850192722153,0.443557496491529
GA_AT_SAMPLE,193.0998_8.5,0.0773863335813599,0.617301047867749
GA_AT_SAMPLE,267.16_8.46,0.0538687095281147,0.38180672422308
GA_AT_SAMPLE,281.1186_8.46,0.0660180050645444,0.497875854093708
GA_AT_SAMPLE,295.1547_8.45,0.121379023766673,1.18354387626661
GA_AT_SAMPLE,293.118_8.44,0.125497602332082,1.24539429785322
GA_AT_SAMPLE,169.1233_8.43,0.130337260795277,1.32007592962817
GA_AT_SAMPLE,301.2018_8.39,0.139909949431583,1.47423992374619
GA_AT_SAMPLE,187.1339_8.37,0.00565324692315494,0.0306313941990999
GA_AT_SAMPLE,279.1599_8.35,0.0530760572164364,0.374639933758662
GA_AT_SAMPLE,215.1652_8.35,0.152121566525688,1.68353512621052
GA_AT_SAMPLE,436.2717_8.34,0.0268810406190151,0.164665412419618
GA_AT_SAMPLE,157.1233_8.33,0.164541571328268,1.91122795383729
GA_AT_SAMPLE,339.1814_8.32,0.0101228711376552,0.056317733574416
GA_AT_SAMPLE,213.1496_8.3,0.11178880719227,1.04552462568145
GA_AT_SAMPLE,243.16_8.28,0.0208587332215038,0.123491387156072
GA_AT_SAMPLE,225.1495_8.27,0.107654648237442,0.988587135263469
GA_AT_SAMPLE,277.008_8.25,0.129953593705841,1.31407610651045
GA_AT_SAMPLE,201.1133_8.23,0.0987845377864875,0.871550115422402
GA_AT_SAMPLE,297.1341_8.21,0.0464378375497157,0.316534643302979
GA_AT_SAMPLE,155.1077_8.18,0.181729175292982,2.25159571875263
GA_AT_SAMPLE,163.0764_8.18,0.0154469823343393,0.0886494326301839
GA_AT_SAMPLE,237.1495_8.17,0.103447943094383,0.9322147709298
GA_AT_SAMPLE,229.1444_8.12,-0.00633537584739403,0.03446677989421
GA_AT_SAMPLE,295.1547_8.11,0.183470283810526,2.28774161033203
GA_AT_SAMPLE,199.1339_8.07,0.16834318634644,1.98396076079597
GA_AT_SAMPLE,154.0635_8.06,0.0656586823335748,0.494273433731744
GA_AT_SAMPLE,213.1496_7.98,0.13687128660776,1.42436941281004
GA_AT_SAMPLE,173.118_7.97,0.165862496218675,1.93633723774497
GA_AT_SAMPLE,431.1703_7.97,0.0397226897102399,0.261185060462751
GA_AT_SAMPLE,211.1339_7.97,0.108666399775322,1.00238009513398
GA_AT_SAMPLE,225.1495_7.96,0.133867679660129,1.37592997091496
GA_AT_SAMPLE,313.1201_7.94,-0.0990562208269767,0.875031941629355
GA_AT_SAMPLE,182.0974_7.91,0.0945062602295361,0.817570299942144
GA_AT_SAMPLE,167.144_7.91,0.193394991870261,2.49973399083764
GA_AT_SAMPLE,383.153_7.88,0.0687547978433794,0.525657653968533
GA_AT_SAMPLE,277.0086_7.88,0.109028643829307,1.00734070562864
GA_AT_SAMPLE,775.6798_7.87,0.247338682022454,3.83605664474204
GA_AT_SAMPLE,215.1652_7.86,0.107899065596449,0.991910848113414
GA_AT_SAMPLE,185.1182_7.77,0.0895404979894829,0.756906085731441
GA_AT_SAMPLE,201.1496_7.72,0.171533757967096,2.04611476670965
GA_AT_SAMPLE,179.0712_7.7,-0.0059239561893055,0.0321498757429558
GA_AT_SAMPLE,167.1076_7.68,-0.0629924881942934,0.467868944935367
GA_AT_SAMPLE,337.0603_7.68,-0.0477918707676378,0.328110735087582
GA_AT_SAMPLE,425.0803_7.67,-0.000889542858376029,0.00468448668460416
GA_AT_SAMPLE,481.2438_7.67,-0.114357137010515,1.08166990131428
GA_AT_SAMPLE,163.0764_7.58,0.00296173465106808,0.0157921840319307
GA_AT_SAMPLE,227.1288_7.54,0.054298630898638,0.385714432393392
GA_AT_SAMPLE,297.134_7.53,0.043125544136726,0.288806635692607
GA_AT_SAMPLE,525.27_7.46,-0.265625190328358,4.36317782468901
GA_AT_SAMPLE,217.1443_7.43,0.0739216444843682,0.57977665107473
GA_AT_SAMPLE,193.0868_7.39,0.0725695588151234,0.565402512285526
GA_AT_SAMPLE,467.1715_7.33,-0.0294761492315735,0.18320271442669
GA_AT_SAMPLE,177.092_7.32,0.180370760090536,2.22360950205137
GA_AT_SAMPLE,310.1635_7.31,0.00944512419794012,0.0523381163969379
GA_AT_SAMPLE,199.1339_7.28,0.193385741014044,2.49953164416866
GA_AT_SAMPLE,209.1182_7.22,-0.0106599076854323,0.0594927943788189
GA_AT_SAMPLE,541.2651_7.18,-0.416010517208195,10.3556327366336
GA_AT_SAMPLE,263.1286_7.16,-0.117127038116865,1.12132020840404
GA_AT_SAMPLE,415.1242_7.16,0.00907606372358378,0.0501838565220209
GA_AT_SAMPLE,282.9482_7.13,0.170220623271398,2.02041095656101
GA_AT_SAMPLE,125.0971_7.05,0.120279145651144,1.16728996642336
GA_AT_SAMPLE,313.1198_7.01,-0.0510087342954377,0.356178695598199
GA_AT_SAMPLE,164.0716_6.98,0.0560942707791474,0.402192434865613
GA_AT_SAMPLE,129.0921_6.94,0.158676041599283,1.80181288618881
GA_AT_SAMPLE,185.1182_6.89,0.18357691210061,2.28996531539725
GA_AT_SAMPLE,227.1288_6.86,0.207700710679678,2.82339649513926
GA_AT_SAMPLE,211.1339_6.85,0.0891485538181678,0.752208281550117
GA_AT_SAMPLE,207.0661_6.79,0.0656771840460095,0.494458669020221
GA_AT_SAMPLE,125.0971_6.75,0.187667738097367,2.37615927568082
GA_AT_SAMPLE,169.0869_6.74,0.17594885081863,2.13380753239107
GA_AT_SAMPLE,213.1132_6.72,-0.107520754265875,0.98676863475756
GA_AT_SAMPLE,245.1392_6.7,0.0136537768896765,0.0775465778010038
GA_AT_SAMPLE,225.1131_6.69,0.0398244491286311,0.261998443345942
GA_AT_SAMPLE,200.1291_6.66,-0.142836628206459,1.52310023546167
GA_AT_SAMPLE,129.0921_6.62,0.141964613286179,1.50845692027854
GA_AT_SAMPLE,169.1233_6.58,-0.0649804485066903,0.487502204091698
GA_AT_SAMPLE,187.1339_6.57,0.130449244844224,1.3218297324127
GA_AT_SAMPLE,165.0919_6.54,0.114550918103911,1.08442121883482
GA_AT_SAMPLE,159.1026_6.54,0.0727506808421162,0.567319288625455
GA_AT_SAMPLE,255.1136_6.54,-0.114420432342529,1.08256819960389
GA_AT_SAMPLE,375.1193_6.51,-0.112442209773519,1.05466388690429
GA_AT_SAMPLE,384.942_6.33,0.12991756405531,1.31351337546056
GA_AT_SAMPLE,245.1392_6.27,0.0917056852315181,0.783095608070541
GA_AT_SAMPLE,209.0819_6.2,0.0604791766261833,0.443501435523861
GA_AT_SAMPLE,213.1131_6.19,0.0631142099866272,0.469061937992133
GA_AT_SAMPLE,185.1182_6.11,0.134325353599304,1.38325616549499
GA_AT_SAMPLE,183.1025_6.09,0.183955223431184,2.29786429020611
GA_AT_SAMPLE,245.1391_6.08,0.111105217606523,1.03600422092961
GA_AT_SAMPLE,225.1132_6.04,0.132476156130168,1.35377581510719
GA_AT_SAMPLE,213.1132_6.04,0.215844872361154,3.01737900912911
GA_AT_SAMPLE,181.087_6.04,0.195635646623544,2.54900725774155
GA_AT_SAMPLE,321.0853_6.01,-0.114908780173373,1.08951109420841
GA_AT_SAMPLE,193.087_5.95,0.0843137642266659,0.695338300245822
GA_AT_SAMPLE,167.1076_5.93,0.166929266006689,1.95674173280411
GA_AT_SAMPLE,173.1182_5.88,0.1745933569392,2.10667586565149
GA_AT_SAMPLE,339.1081_5.84,-0.0704973670224313,0.543664968555998
GA_AT_SAMPLE,243.1235_5.82,0.196456538391043,2.56719036464308
GA_AT_SAMPLE,178.0509_5.79,-0.0370676939758532,0.240236175037432
GA_AT_SAMPLE,168.1029_5.74,0.0404505860283966,0.267020343904776
GA_AT_SAMPLE,225.1132_5.71,0.146232666212574,1.58082010589629
GA_AT_SAMPLE,227.0923_5.65,0.104323366224849,0.943816610645051
GA_AT_SAMPLE,229.1079_5.65,0.109946913030674,1.01996817703069
GA_AT_SAMPLE,169.0869_5.65,0.180104919696078,2.218154621025
GA_AT_SAMPLE,471.244_5.63,0.153903573565456,1.71527792798043
GA_AT_SAMPLE,197.0818_5.55,0.0608920569457798,0.447469782934173
GA_AT_SAMPLE,225.1131_5.54,0.108002772563517,0.993322719014789
GA_AT_SAMPLE,181.0869_5.52,0.135424257940495,1.40092713530377
GA_AT_SAMPLE,227.0926_5.46,0.0627875086960031,0.465862634111313
GA_AT_SAMPLE,371.0278_5.46,-0.00361805855533239,0.0193676250195867
GA_AT_SAMPLE,183.1025_5.45,0.183325191434064,2.28471761571257
GA_AT_SAMPLE,142.0661_5.44,-0.0429215384127744,0.287126090186926
GA_AT_SAMPLE,204.0665_5.44,-0.0255722879078412,0.155499469352742
GA_AT_SAMPLE,271.0821_5.37,-0.0325927140024903,0.206107133976984
GA_AT_SAMPLE,173.0817_5.35,0.129444309726716,1.30613304371418
GA_AT_SAMPLE,478.1978_5.34,-0.163640343177828,1.89419583027433
GA_AT_SAMPLE,201.113_5.3,0.160053445401333,1.82720254209602
GA_AT_SAMPLE,379.1606_5.29,0.00830532133452562,0.0457139471254578
GA_AT_SAMPLE,321.117_5.27,0.146401129173165,1.58371208234548
GA_AT_SAMPLE,165.0918_5.26,-0.0742210800935095,0.582980398451727
GA_AT_SAMPLE,265.1054_5.21,0.201209530938097,2.67386083911369
GA_AT_SAMPLE,201.1131_5.2,0.230351188684337,3.38075578600752
GA_AT_SAMPLE,169.0869_5.2,0.172245100121495,2.06011101782738
GA_AT_SAMPLE,150.0017_5.13,0.0588247340247811,0.42773622849511
GA_AT_SAMPLE,190.0509_5.03,-0.0266901808486356,0.163321110316136
GA_AT_SAMPLE,159.1025_5.03,0.145036871324686,1.56037026960383
GA_AT_SAMPLE,217.1079_4.95,0.0576659425617625,0.416823567777422
GA_AT_SAMPLE,470.2155_4.95,-0.0570719402151732,0.411270902368272
GA_AT_SAMPLE,215.0924_4.94,0.178678340289925,2.1890048407133
GA_AT_SAMPLE,101.0607_4.93,0.0244918852790856,0.148024497681996
GA_AT_SAMPLE,243.1235_4.91,0.154178177928961,1.7201968698268
GA_AT_SAMPLE,153.092_4.89,0.144654178009589,1.55385457539917
GA_AT_SAMPLE,169.0869_4.89,0.134448536053146,1.38523136028428
GA_AT_SAMPLE,132.0818_4.87,0.082560970417058,0.675211334279111
GA_AT_SAMPLE,259.1184_4.83,-0.0383204546625536,0.250055501517372
GA_AT_SAMPLE,203.0019_4.8,-0.0282526017750333,0.174402489389383
GA_AT_SAMPLE,413.2078_4.77,0.110303801325797,1.02489626100434
GA_AT_SAMPLE,668.135_4.75,0.0338824781140602,0.215792784588599
GA_AT_SAMPLE,159.1025_4.68,0.182655721576227,2.27079251025575
GA_AT_SAMPLE,208.0614_4.66,0.00485767328846067,0.0261963666912714
GA_AT_SAMPLE,259.1184_4.63,-0.0364775867266186,0.235651168630907
GA_AT_SAMPLE,256.0589_4.56,-0.104669056115077,0.948416667630689
GA_AT_SAMPLE,344.0998_4.51,0.0507930432794221,0.354271710361972
GA_AT_SAMPLE,193.0665_4.5,0.0659444851019747,0.497137922950233
GA_AT_SAMPLE,172.0978_4.47,0.118394405418646,1.13969442806162
GA_AT_SAMPLE,117.0668_4.43,-0.088822339414713,0.748308348302385
GA_AT_SAMPLE,206.0821_4.41,0.0783708194377563,0.628145776027751
GA_AT_SAMPLE,367.0379_4.35,0.0588047716508384,0.427547335767921
GA_AT_SAMPLE,91.0553_4.32,-0.035400105420879,0.227345799460727
GA_AT_SAMPLE,187.0069_4.32,-0.0516718746200727,0.36206432697749
GA_AT_SAMPLE,243.1346_4.31,0.0828521289443206,0.678536655115941
GA_AT_SAMPLE,155.0713_4.29,0.160412281245133,1.83384755100753
GA_AT_SAMPLE,203.0923_4.28,0.205053018252832,2.7618620515807
GA_AT_SAMPLE,231.0772_4.23,0.00235215191505999,0.0124961303899093
GA_AT_SAMPLE,185.0818_4.21,0.181581161593504,2.24853719224083
GA_AT_SAMPLE,141.0919_4.17,0.141523493510761,1.50107698632865
GA_AT_SAMPLE,172.0403_4.13,0.0753365385984573,0.594980334715112
GA_AT_SAMPLE,277.1554_4.05,0.0186390146165031,0.108956145359154
GA_AT_SAMPLE,167.0712_3.98,0.0579668388324119,0.419646963083896
GA_AT_SAMPLE,153.0191_3.96,0.0316223478740046,0.198900079213605
GA_AT_SAMPLE,192.0665_3.93,0.0847938349756308,0.700896239699885
GA_AT_SAMPLE,283.0819_3.8,0.051139706943989,0.357338423138388
GA_AT_SAMPLE,188.0352_3.7,-0.124366076550546,1.22824617647739
GA_AT_SAMPLE,180.0662_3.6,0.19157111253393,2.46001185805418
GA_AT_SAMPLE,199.0974_3.57,0.219531095120193,3.10753449870232
GA_AT_SAMPLE,164.0716_3.54,0.017655015647276,0.102621699030361
GA_AT_SAMPLE,265.1089_3.54,-0.0352024292301288,0.225831383768046
GA_AT_SAMPLE,263.1034_3.54,-0.0435145669850251,0.292020034880692
GA_AT_SAMPLE,335.1585_3.52,0.0738179375172997,0.578668788846201
GA_AT_SAMPLE,198.0575_3.51,0.0704462438696511,0.543133135889403
GA_AT_SAMPLE,253.1555_3.5,0.0986306814409775,0.869581194459595
GA_AT_SAMPLE,221.1293_3.42,0.0586864580686898,0.426428450210954
GA_AT_SAMPLE,167.0712_3.41,0.14958439748628,1.63887144026545
GA_AT_SAMPLE,193.0665_3.38,0.0808753670368184,0.656100551823501
GA_AT_SAMPLE,138.0559_3.18,0.0579497977814852,0.419486870547743
GA_AT_SAMPLE,218.9968_3.09,-0.10092245934704,0.899124150582771
GA_AT_SAMPLE,171.0121_2.75,-0.00813296327658084,0.0447197186967689
GA_AT_SAMPLE,207.1138_2.62,0.0116960035817783,0.0656727228254069
GA_AT_SAMPLE,259.1296_2.36,-0.0232712591455614,0.139678672542941
GA_AT_SAMPLE,129.0556_2.24,0.104309246496938,0.943628946010676
GA_AT_SAMPLE,181.0505_1.99,-0.0679032321842116,0.516947942755035
GA_AT_SAMPLE,188.9861_1.74,0.0845362716630523,0.697911912875133
GA_AT_SAMPLE,203.0826_1.4,-0.0275203234723527,0.169187095386987
GA_AT_SAMPLE,165.0749_0.91,0.0352642639006344,0.226304795517035
GA_AT_SAMPLE,164.0716_0.91,0.0391710465473828,0.256789146428659
GA_AT_SAMPLE,346.0551_0.81,0.152773995332597,1.69512104525824
GA_AT_SAMPLE,261.0726_0.7,0.104855047013763,0.95089600936277
GA_AT_SAMPLE,103.04_0.65,-0.0664596117271317,0.502317542803055
GA_AT_SAMPLE,636.0847_0.63,-0.0845255601453269,0.697787922864933
GA_AT_SAMPLE,291.0696_0.61,0.026706735012393,0.16343760498513
GA_AT_SAMPLE,89.0243_0.54,0.117265800960126,1.12332486274129
GA_AT_SAMPLE,381.1381_4.75,0.103649027495319,0.934873711597913
GA_AT_SAMPLE,607.2656_7.13,0.168007234199598,1.97747539482519
GA_AT_SAMPLE,271.0615_0.97,0.145010579417542,1.55992217821604
GA_AT_SAMPLE,216.1133_1.4,0.103482025196237,0.932665187217194
GA_AT_SAMPLE,OID01272,0.011853755024643,0.0666199468960189
GA_AT_SAMPLE,OID01223,0.0532493890487199,0.376202924047784
GA_AT_SAMPLE,OID01230,0.149567843322523,1.63858206729542
GA_AT_SAMPLE,OID01216,-0.115097692395075,1.09220266634963
GA_AT_SAMPLE,OID01291,0.286705944099079,5.02018054779158
GA_AT_SAMPLE,OID01254,0.0582696968336989,0.42249600729798
GA_AT_SAMPLE,OID01275,-0.0684436936003308,0.522468865909053
GA_AT_SAMPLE,OID01232,0.448757574443365,12.119884558101
GA_AT_SAMPLE,OID01255,0.0861128332759181,0.716267475601973
GA_AT_SAMPLE,OID01258,-0.0930451118343601,0.799499153341069
GA_AT_SAMPLE,OID01229,0.100617181091866,0.895162240450601
GA_AT_SAMPLE,OID01219,-0.0368378832319269,0.238447528637923
GA_AT_SAMPLE,OID01264,-0.0866113847787603,0.722115996136609
GA_AT_SAMPLE,OID01245,0.0183648971401672,0.107184822084273
GA_AT_SAMPLE,OID01246,0.0903657717415067,0.766840837558556
GA_AT_SAMPLE,OID01292,-0.0260241192009846,0.158650118675346
GA_AT_SAMPLE,OID01262,-0.111046791146203,1.0351924583034
GA_AT_SAMPLE,OID01273,-0.0204521824351086,0.120803605466403
GA_AT_SAMPLE,OID01256,0.0785831022435866,0.630494813965182
GA_AT_SAMPLE,OID01228,0.0949741587992675,0.823396277087675
GA_AT_SAMPLE,OID01225,0.0460230096814418,0.313016231030723
GA_AT_SAMPLE,OID01247,-0.0797482232398066,0.643454734461013
GA_AT_SAMPLE,OID01289,-0.0737906718358169,0.578377667474054
GA_AT_SAMPLE,OID01297,0.0745779683886325,0.586808537722815
GA_AT_SAMPLE,OID01238,0.131303276896465,1.33524334576409
GA_AT_SAMPLE,OID01288,0.0219464391577994,0.130739096141793
GA_AT_SAMPLE,OID01253,0.096319914935311,0.840258806594065
GA_AT_SAMPLE,OID01257,0.0093024662573248,0.0515043323102469
GA_AT_SAMPLE,OID01249,-0.229899357391193,3.36908793851495
GA_AT_SAMPLE,OID01227,-0.2320046575114,3.4236476124588
GA_AT_SAMPLE,OID01274,-0.234291566545769,3.48347353898337
GA_AT_SAMPLE,OID01261,0.00956343778008865,0.0530306391090567
GA_AT_SAMPLE,OID01284,-0.131874363588869,1.34425093463876
GA_AT_SAMPLE,OID01243,0.095359286550212,0.828205905410798
GA_AT_SAMPLE,OID01224,0.0499612208702219,0.346951094812128
GA_AT_SAMPLE,OID01306,-0.025538692693157,0.155265787240294
GA_AT_SAMPLE,OID01280,-0.0489209621133269,0.337871389764072
GA_AT_SAMPLE,OID01222,0.0649760665221663,0.48745857688226
GA_AT_SAMPLE,OID01251,0.103066223553624,0.927177122353371
GA_AT_SAMPLE,OID01242,-0.0719531596587446,0.558899531446237
GA_AT_SAMPLE,OID01265,0.0614928757127399,0.453268801729355
GA_AT_SAMPLE,OID01250,0.143294302145634,1.530814725875
GA_AT_SAMPLE,OID01302,0.0457503528666139,0.310710820501726
GA_AT_SAMPLE,OID01287,-0.0176754649083881,0.102752661894032
GA_AT_SAMPLE,OID01218,0.0927281482871227,0.795603405521228
GA_AT_SAMPLE,OID01303,0.238643967117117,3.59895203690509
GA_AT_SAMPLE,OID01226,-0.025680863746603,0.156255251151865
GA_AT_SAMPLE,OID01252,-0.0457995284707168,0.311126198207431
GA_AT_SAMPLE,OID01266,-0.248267175854377,3.86188627744741
GA_AT_SAMPLE,OID01231,-0.00465951021054111,0.0250980654511039
GA_AT_SAMPLE,OID01293,-0.012734533913971,0.0719392875082782
GA_AT_SAMPLE,OID01290,-0.100831411446374,0.897941670893231
GA_AT_SAMPLE,OID01305,0.372783213653078,8.30112098890665
GA_AT_SAMPLE,OID01263,-0.020317801576372,0.119917718512356
GA_AT_SAMPLE,OID01304,-0.0133986480129447,0.0759846051566415
GA_AT_SAMPLE,OID01259,0.0782797905892042,0.627139640537357
GA_AT_SAMPLE,OID01236,0.0234051531171287,0.14058902005586
GA_AT_SAMPLE,OID01267,-0.140785372562048,1.48876960367638
GA_AT_SAMPLE,OID01269,-0.166840165654701,1.95503314886875
GA_AT_SAMPLE,OID01299,0.133506409380482,1.37016082775753
GA_AT_SAMPLE,OID01244,0.0173180897260958,0.100468066988023
GA_AT_SAMPLE,OID01217,0.000703308687279852,0.00369959628248933
GA_AT_SAMPLE,OID01281,0.1557542316961,1.74857041426302
GA_AT_SAMPLE,OID01298,-0.0836759624002963,0.687984470219911
GA_AT_SAMPLE,OID01282,-0.0137107493624664,0.077895980053339
GA_AT_SAMPLE,OID01270,0.247527107356987,3.84129042392386
GA_AT_SAMPLE,OID01268,-0.059828695367951,0.437276999044874
GA_AT_SAMPLE,OID01239,0.204814443539857,2.75635402003814
GA_AT_SAMPLE,OID01234,0.102046194933866,0.913778669885586
GA_AT_SAMPLE,OID01307,0.0661304760006609,0.499005589254801
GA_AT_SAMPLE,OID01235,0.0229932521680796,0.137792527125069
GA_AT_SAMPLE,OID01279,0.203782535782028,2.73259970286655
GA_AT_SAMPLE,OID01277,0.0443315636551701,0.298805923675795
GA_AT_SAMPLE,OID01248,-0.0261677509159385,0.159654713924519
GA_AT_SAMPLE,OID01221,0.152264748412402,1.68607423464141
GA_AT_SAMPLE,OID01300,0.261799717838889,4.24966972366593
GA_AT_SAMPLE,OID01296,0.0411463477933771,0.2726351621528
GA_AT_SAMPLE,OID01237,0.00550572011084627,0.0298058831139799
GA_AT_SAMPLE,OID01276,-0.132728363683884,1.35777770574755
GA_AT_SAMPLE,OID01271,0.0691175456066966,0.529385753834189
GA_AT_SAMPLE,OID01278,0.112059516458421,1.0493064253003
GA_AT_SAMPLE,OID01241,-0.118953351889043,1.14784447311664
GA_AT_SAMPLE,OID01301,0.0761885911447944,0.604216109114238
GA_AT_SAMPLE,OID01294,-0.0350546675060098,0.224701247206799
GA_AT_SAMPLE,OID01286,-0.0758044371681887,0.600044630574468
GA_AT_SAMPLE,OID01240,-0.0196648858822931,0.115631321216007
GA_AT_SAMPLE,OID01283,0.0786405549295682,0.631131210617364
GA_AT_SAMPLE,OID01260,-0.0608370386956449,0.446940196054427
GA_AT_SAMPLE,OID01285,0.302859399716124,5.5607025398465
GA_AT_SAMPLE,OID01295,-0.112853629431607,1.06043820632988
GA_AT_SAMPLE,OID01220,0.0360841818937955,0.232608813857451
GA_AT_SAMPLE,OID01233,0.0864862547762411,0.720646102843978
GA_AT_SAMPLE,OID00379,-0.0403439487577572,0.264032099875829
GA_AT_SAMPLE,OID00380,0.0879283103998756,0.730836433274351
GA_AT_SAMPLE,OID00381,0.544587746867775,18.2805149516931
GA_AT_SAMPLE,OID00382,0.0863292145297618,0.712173133209649
GA_AT_SAMPLE,OID00383,-0.0499971277865351,0.344385449248401
GA_AT_SAMPLE,OID00384,0.730968550580068,38.6467161294705
GA_AT_SAMPLE,OID00385,-0.0234012625270128,0.139515083378157
GA_AT_SAMPLE,OID00386,0.118026620846509,1.12316389295258
GA_AT_SAMPLE,OID00387,0.199473040297877,2.6057189195477
GA_AT_SAMPLE,OID00388,0.211656988776184,2.884401089301
GA_AT_SAMPLE,OID00389,0.154149582383122,1.70175223143727
GA_AT_SAMPLE,OID00390,-0.122141304133144,1.1830072721461
GA_AT_SAMPLE,OID00391,0.204914145210788,2.72824932727926
GA_AT_SAMPLE,OID00392,0.0936263407768418,0.799096499938674
GA_AT_SAMPLE,OID00393,0.154257942659673,1.70367214911359
GA_AT_SAMPLE,OID00394,0.206818753063848,2.77187134657476
GA_AT_SAMPLE,OID00395,0.0489548054616794,0.335370658795537
GA_AT_SAMPLE,OID00396,0.0468551861230035,0.31746205816621
